reviews,num_arquivos,num_linhas_adicionadas,num_linhas_deletadas,tempo_analise,num_caracteres_descricao,num_participantes,num_comentarios,was_merged
1,1,1,1,65719,53,2,1,True
2,1,1,1,34020,0,3,1,True
1,1,2,2,53027,36,2,1,True
1,1,1,1,46217,90,2,1,True
1,1,1,1,7903,134,2,1,True
1,10,30,30,77928,173,2,1,True
8,2,331,1,35372,21,3,6,True
1,1,1,1,62389,0,2,1,True
1,1,1,1,17288,711,3,3,True
4,1,3,3,23503,212,5,2,True
2,1,2,2,72123,190,3,2,True
2,1,1,1,80472,104,3,1,True
2,1,1,1,79802,156,4,3,True
2,1,1,1,82482,101,3,1,True
2,1,1,1,32580,633,3,1,True
3,1,11,11,42165,56,3,3,True
2,1,1,1,27663,120,3,2,True
2,1,1,1,27633,211,3,2,True
2,1,1,1,27584,259,3,2,True
3,1,1,1,23868,131,4,1,True
1,1,1,1,17604,0,2,1,True
2,1,1,1,9044,66,3,1,True
1,1,2,2,67755,107,2,1,True
5,1,2,3,44371,0,4,2,True
1,1,4,4,5000,0,2,0,False
1,0,0,0,5665,4,2,0,False
2,1,2,2,72856,100,3,1,False
2,4,4,4,47135,174,3,1,True
1,1,1,1,61558,266,2,1,True
1,1,1,1,22028,0,2,1,True
2,1,1,1,36303,152,3,1,True
1,1,2,2,46525,144,2,1,True
1,1,1,1,75233,41,2,1,True
1,9,1458,1466,30321,0,8,4,True
1,9,2525,10,62317,13,8,2,True
1,1,0,0,74470,0,1,0,True
1,1,1,1,84497,19,4,4,False
1,1,1,1,86178,0,2,1,True
2,1,2,2,49218,39,3,1,True
2,1,1,1,30080,0,3,1,True
1,1,1,0,28554,66,4,3,True
1,1,1,1,20985,150,2,1,True
2,1,15,1,65100,44,3,3,True
4,1,4,0,46498,94,9,1,False
1,1,8,8,18895,0,2,1,True
1,1,4,4,53160,148,2,1,True
1,1,1,0,71607,85,2,1,True
1,1,1,1,36767,164,2,1,True
10,1,1,1,22804,222,3,4,False
1,4,4,4,84320,63,3,2,False
2,1,1,0,68253,0,2,3,True
1,2,3,3,80304,72,2,1,True
1,1,1,1,42686,28,3,1,True
1,1,1,0,43611,10,2,1,True
2,1,0,0,6449,291,2,3,True
1,1,1,1,18343,36,3,2,True
1,1,2,2,22371,271,2,1,True
1,1,1,1,54294,28,2,1,True
1,4,4,4,60146,429,2,0,True
1,1,1,1,30553,112,2,1,True
2,1,1,1,54870,143,3,1,True
2,1,18,0,17080,428,4,2,False
2,1,1853,0,30778,291,4,0,False
1,4,4,4,80344,365,2,1,True
1,4,4,4,48476,61,2,1,True
1,1,1,1,13692,291,3,1,True
1,3,3,3,76368,0,3,3,True
1,1,1,1,70861,10,2,1,True
1,1,1,0,76277,164,3,0,False
1,1,1,1,10926,291,2,1,True
2,1,1,1,31041,291,3,1,True
1,1,5,5,42948,353,2,1,True
1,1,21,1,49474,232,5,3,True
1,1,117,0,81064,16,3,0,True
3,1,5,1,66573,391,4,0,True
2,1,7,0,5740,784,5,0,False
1,5,124,1,32149,1622,3,5,False
1,2,15,1,53223,374,3,3,True
2,2,6,4,15844,110,4,5,True
2,2,17,0,75314,541,3,2,True
3,1,4,2,11481,13,2,0,True
4,6,49,10,47411,183,5,2,True
2,2,17,2,6086,73,3,0,True
1,1,2,2,10697,130,3,2,True
1,6,17,17,50326,45,4,2,True
3,1,15,1,32558,135,3,0,True
11,4,54,8,53976,394,6,3,True
1,1,1,1,70364,0,3,0,True
1,1,1,1,54653,68,3,0,True
4,7,104,19,4830,9,4,0,True
1,3,6,5,35370,12,5,3,True
2,1,14,2,29906,188,5,3,True
5,2,25,25,46539,70,4,2,True
4,3,126,15,80234,78,2,7,True
2,2,36,0,10262,117,3,1,False
3,4,11,11,43492,34,3,7,False
3,2,4,0,70306,28,2,1,True
3,2,18,2,21880,0,3,7,True
6,5,165,10,14775,32,3,3,True
6,10,332,31,11213,256,4,1,True
3,3,24,7,9853,271,4,4,False
2,7,7,7,5017,81,4,5,True
2,3,35,14,47420,106,3,5,False
1,1,1,0,77310,0,5,7,False
11,2,85,2,48167,223,5,4,False
3,2,13,0,8833,9,3,2,True
2,1,1,0,60955,51,3,0,False
1,2,19,1,20577,137,3,0,True
5,5,91,9,70268,1211,4,9,False
1,1,2,2,32688,112,3,0,True
4,4,102,8,17085,9,4,0,True
2,2,15,5,38294,71,4,0,True
2,2,2,2,11108,84,2,0,True
1,1,1,1,70328,0,3,0,True
4,6,167,60,77113,1643,10,31,False
1,1,8,3,21510,307,2,1,True
2,1,5,7,68087,228,3,2,False
4,1,2,2,57493,202,5,1,True
1,1,3,3,31606,117,3,9,False
9,12,577,1,41605,806,5,2,True
8,2,29,1,48207,586,3,0,True
2,2,10,1,56704,128,3,1,True
3,2,30,4,14423,40,2,0,True
3,2,0,41,25333,64,5,0,True
2,1,11,13,52903,307,3,3,True
1,1,1,1,43451,0,3,0,True
3,2,63,1,7117,102,4,4,True
2,6,83,27,25554,288,4,2,True
5,4,282,11,26552,418,5,2,True
1,2,18,1,70788,65,3,0,True
4,4,27,8,73213,5,3,2,True
2,2,3,3,53333,266,6,6,True
2,4,13,6,39840,88,4,3,True
1,0,0,0,26765,0,3,1,False
1,1,4,1,46058,783,11,14,False
1,2,3,3,22387,254,3,0,True
2,4,64,2,74413,33,3,4,False
1,2,13,15,66381,202,3,7,True
1,1,2,2,66037,206,3,0,True
2,3,36,1,48761,459,2,0,True
4,2,86,8,65185,5,5,4,False
2,1,3,4,15564,0,4,0,True
3,2,36,6,34899,271,5,3,True
3,9,140,19,57226,1805,5,6,False
2,195,46387,21856,16345,936,36,3,False
1,1,2,0,6599,74,3,1,True
1,5,34,36,12989,551,5,17,False
2,1,2,4,15716,95,2,1,True
3,2,9,9,24821,11,4,1,True
3,1,7,8,37193,195,5,0,True
2,4,20,3,17381,24,4,0,True
2,3,39,12,72504,341,4,2,True
3,1,2,2,10912,0,4,0,True
4,2,28,0,30061,10,4,1,True
1,1,36,0,22840,676,3,1,True
1,18,74,93,5218,280,3,2,False
3,1,2,2,50297,1165,3,0,True
2,1,1,1,42685,1165,3,0,True
1,1,7,2,36070,1165,3,0,True
2,1,1,0,29415,1165,3,0,True
2,1,1,1,28616,1165,3,0,True
1,17,27,27,24698,1165,3,0,True
1,1,2,2,23887,1237,3,0,True
1,6,14,14,22483,1243,3,0,True
6,1,30,35,75265,702,6,1,True
1,1,6,7,5176,0,3,0,True
9,5,67,6,82259,92,6,4,True
2,2,29,4,72552,9,4,1,True
2,1,7,5,72167,394,4,0,True
1,3,40,1,54095,24,3,2,True
2,2,31,0,12522,981,3,4,True
1,2,28,8,72423,224,4,3,False
2,2,69,1,5838,948,5,9,True
1,2,37,4,84772,948,5,3,True
5,3,25,6,69053,954,5,3,False
3,1,1,1,73069,987,5,0,True
8,2,37,1,17947,1251,7,2,True
1,2,45,1,36856,1067,2,3,True
1,2,28,5,5644,712,3,0,True
1,1,1,1,11468,949,3,1,True
2,1,1,0,39461,1015,4,1,True
1,2,15,1,40894,958,4,4,True
1,2,2,0,7149,1132,3,2,True
1,2,27,3,78862,993,3,0,True
9,2,19,1,53198,1024,4,5,True
1,3,10,4,39397,1037,2,2,True
1,9,26,10,73531,1134,3,2,True
1,1,2,2,43689,942,3,0,True
2,2,47,0,84845,955,4,3,True
3,1,24,2,41054,1185,3,6,False
6,4,58,3,78678,950,3,10,True
11,5,39,0,11906,951,3,0,True
5,3,81,1,68707,1250,4,6,True
2,2,2,0,32962,1038,4,0,True
1,1,1,1,31519,1220,3,0,True
6,2,33,0,83947,951,3,2,True
1,1,1,1,10208,947,2,0,True
7,4,150,0,16732,722,4,2,True
4,3,80,3,73391,957,3,5,False
1,1,11,3,46874,233,2,2,False
3,3,46,6,82293,948,2,2,True
2,5,54,5,4695,1515,2,4,True
22,17,1900,661,55761,1367,16,34,False
4,2,19,1,53589,950,3,0,True
4,7,86,14,4550,950,3,3,True
3,1,18,18,79273,1009,5,1,True
3,1,5,2,60487,962,2,2,True
2,5,59,5,60399,948,3,0,True
1,2,43,5,75890,1096,3,2,True
4,1,1,1,33555,942,6,0,True
4,1,0,2,60673,251,6,0,True
7,4,109,3,7626,1061,13,35,True
6,2,14,0,6601,830,6,1,True
1,2,20,6,77469,942,4,3,True
3,2,25,13,81360,139,5,0,True
2,2,73,1,31212,963,6,8,False
1,1,1,1,17410,964,2,0,True
2,3,604,15,47787,1371,5,5,False
6,2,30,6,79886,952,4,1,True
1,3,55,3,61570,815,4,3,True
1,1,1,0,11627,757,2,1,False
2,1,2,3,30020,979,4,0,True
2,2,16,2,11339,957,4,0,True
4,2,41,1,8172,1040,6,2,True
2,7,1614,522,57754,1004,5,1,False
3,2,29,1,73468,952,3,0,True
6,2,12,1,44955,948,2,1,False
5,8,1684,521,21074,720,6,1,False
2,7,1611,523,66417,964,5,0,True
2,7,1612,525,36581,1094,6,5,True
5,3,58,5,42249,1448,7,9,True
1,11,1644,523,26475,1186,4,0,True
1,11,1731,527,85828,813,6,10,False
5,1,25,3,5074,1346,4,6,False
8,10,1642,528,66639,952,7,2,True
2,1,1,1,21127,1015,4,0,True
1,9,1613,521,50095,666,5,0,True
1,12,1708,527,61172,948,4,1,True
17,10,394,157,23744,1746,10,17,True
1,2,33,2,37747,954,3,1,False
3,4,17,5,51099,794,4,0,True
2,1,17,17,47523,942,4,3,False
1,3,12,4,49825,753,3,0,True
1,1,1,1,8735,960,3,1,False
2,20,27,27,26674,543,4,0,True
3,1,7,10,35120,1164,3,0,True
2,1,1,1,57287,990,4,0,True
1,1,1,1,39563,1038,3,0,True
1,4,4,4,37261,942,3,0,True
1,1,1,0,13562,942,3,0,True
5,2,5,5,48580,1062,4,0,True
1,1,1,1,61624,1157,3,2,True
1,4,44,2,9402,897,4,10,False
1,2,8,1,79896,956,3,0,True
1,1,1,1,43007,942,3,0,True
4,1,5,3,4474,280,4,2,True
2,2,61,1,33496,988,3,1,True
1,2,18,1,12185,951,4,1,True
4,1,4,1,41334,951,4,3,True
1,3,72,3,54222,951,3,2,False
2,1,1,1,17109,958,5,1,True
1,1,1,1,15804,980,3,0,True
4,3,29,10,34991,953,26,38,True
1,4,9,20,37765,942,3,1,True
1,5,34,36,18646,942,5,3,False
2,2,62,3,43543,951,3,0,True
3,3,5,2,22549,1207,4,0,True
2,7,25,3,10876,737,9,11,False
4,2,52,2,56736,810,4,4,False
3,1,3,1,77309,552,4,8,True
1,1,1,1,21531,972,3,0,True
1,4,42,9,3651,299,3,0,True
1,4,14,100,36140,442,3,0,True
4,2,41,0,12576,330,2,1,True
2,2,19,1,82898,1358,2,5,False
1,1,1,1,44820,960,3,0,True
4,2,54,6,11573,948,3,0,True
3,21,325,127,45135,1058,5,7,True
1,5,42,40,17851,961,3,0,True
4,1,1,1,37042,954,4,0,True
5,1,7,0,37145,1000,3,1,False
2,14,433,13,24316,257,3,0,True
6,1,19,4,13627,974,6,6,False
2,2,31,1,41690,1061,4,0,True
1,1,2,1,13995,980,3,1,True
2,1,13,11,22345,955,4,0,True
2,2,2,2,29402,963,4,0,True
3,2,15,4,26141,1284,3,0,True
1,7,179,7,49896,283,2,0,True
1,1,4,1,6453,1032,3,0,True
1,1,1,0,82959,105,3,3,False
3,1,1,0,68586,1145,3,0,True
1,1,21,0,67671,282,2,1,False
1,1,1,0,18464,294,2,2,False
1,1,3,0,37455,445,3,3,True
1,1,1,0,64919,650,2,0,False
2,1,1,0,82002,2113,2,0,True
3,1,1,0,76610,846,2,7,False
1,1,1,0,32217,799,2,0,True
1,1,1,1,74262,46,1,0,False
3,1,1,1,74421,92,3,1,False
1,1,1,0,15687,1517,3,7,False
5,1,1,0,21341,829,5,4,False
1,1,1,0,59969,1515,2,4,False
4,1,1,0,70701,906,2,1,False
3,1,1,0,11606,699,2,1,True
1,1,1,0,17487,284,3,3,False
1,1,1,0,83475,435,3,5,False
1,1,1,0,58650,1101,8,7,False
1,1,2,0,56312,385,2,1,False
1,1,1,0,70910,399,2,1,False
1,1,1,0,64325,1680,2,1,False
1,1,4,3,85205,835,3,4,False
1,1,1,0,46604,414,2,1,False
1,1,1,0,46111,764,2,1,False
1,1,1,0,79604,541,2,1,False
1,1,1,0,47954,127,2,1,False
2,1,3,3,9447,58,6,2,True
1,3000,126,8,10521,0,5,4,False
1,3,68,0,6219,0,5,5,True
1,5,150,0,40121,122,3,2,True
2,8,19,19,22843,26,4,1,True
2,5,1605,1386,69767,1031,2,2,False
1,1,1,1,71974,97,6,2,True
2,8,910,137,70133,0,3,3,False
5,2,6,2,34940,401,3,3,True
1,4,139,88,51468,115,4,17,True
11,7,82,449,68164,103,3,3,False
3,3,58,4,68271,189,4,1,False
1,3,55,0,69772,53,3,2,False
1,3,104,5,61980,142,3,5,True
1,1,2,6,64556,0,4,6,True
1,1,1,1,82113,9,3,1,True
1,3,72,0,35046,209,3,2,True
1,10,135,0,34424,166,2,2,True
2,2,2,2,20958,88,4,1,True
1,4,119,0,71466,193,3,1,True
1,1,1,1,85610,91,3,1,True
1,1,1,1,14696,53,3,1,True
1,4,52,0,75463,18,2,1,False
1,1,288,0,26086,0,3,2,False
1,1,1,1,22183,0,4,3,False
1,1,106,0,45873,0,3,1,False
3,3,52,0,25696,276,3,1,True
1,0,0,0,63652,76,2,1,False
1,1,1,1,57304,0,3,0,True
1,1,1,0,53247,0,2,1,False
1,1,20,21,19985,48,3,0,True
1,1,9,9,81372,0,3,0,True
1,1,2,2,9771,0,3,0,True
1,2,36,1,64200,149,3,0,True
1,2,39,1,84145,35,3,0,True
7,2,22,1,36619,160,4,0,True
1,1,1,0,38655,0,3,0,False
1,1,54,54,25789,40,3,0,True
3,1,1,1,77984,0,4,0,False
1,1,2,2,57417,94,2,0,False
2,3,36,1,84396,78,2,0,False
1,1,50,0,10311,0,3,1,False
1,0,0,0,17280,102,3,5,False
2,4,12,0,14464,174,2,0,False
8,1,1,1,6961,119,3,1,False
1,1,0,1,38880,16,3,0,False
1,1,1,0,20132,18,3,0,False
1,1,4,0,55623,65,2,1,False
5,1,67,0,32384,318,2,3,False
1,1,83,0,54055,75,2,0,True
2,1,11,30,22195,0,5,0,True
3,1,41,12,45454,159,3,0,True
4,1,9,10,27748,0,3,0,True
1,3,103,1,85156,56,2,0,True
1,1,141,0,46026,117,2,0,True
1,1,1,1,38498,9,2,1,True
1,1,1,1,17405,0,2,0,True
1,1,102,0,17195,113,2,0,True
1,4,165,7,13773,25,2,0,True
1,2,100,11,64917,0,2,0,True
1,1,123,0,53415,0,2,0,True
3,1,4,2,59955,122,4,0,True
1,1,61,0,82276,8,3,1,True
6,1,75,0,39180,64,4,2,True
1,1,14,41,19746,169,2,0,False
2,1,103,49,18760,114,4,0,False
1,1,305,0,73962,186,3,2,True
2,1,23,0,59362,22,4,0,False
1,1,101,0,70867,84,2,0,False
5,147,7955,281,19678,0,59,1,False
1,1,25,0,6722,0,3,1,True
1,1,2,0,41157,0,3,1,False
1,2,30,48,38074,0,2,0,True
1,1,34,0,54469,129,3,1,False
1,1,36,0,40555,0,2,0,False
1,1,19,0,74243,173,3,3,True
4,1,42,7,36628,183,5,1,False
1,3,116,111,12501,351,3,2,False
1,1,69,0,47990,0,3,0,False
1,1,56,2,57201,60,2,0,True
4,2,121,0,21172,65,3,1,True
1,1,55,0,67975,90,3,1,True
1,1,2,0,66804,50,4,4,False
2,1,131,0,53498,116,3,4,False
2,1,20,22,49286,77,3,0,True
1,1,4,1,14859,69,2,1,False
2,1,15,0,67916,171,4,5,False
3,1,92,0,54676,163,3,0,True
1,6,142,0,74355,120,2,0,False
1,1,20,0,25406,26,3,6,False
1,1,59,0,25669,79,2,2,False
3,1,10,11,75932,87,3,0,True
1,88,174,174,31883,43,3,4,False
1,1,44,0,71659,109,2,0,True
1,1,58,0,24606,180,2,0,True
1,2,6,42,45519,341,2,0,True
1,1,62,0,20769,225,3,0,True
1,1,56,0,18162,0,3,0,True
1,1,51,0,28322,0,3,0,True
1,1,16,0,15589,50,2,0,True
1,9,431,0,15272,536,3,0,True
1,1,13,0,74958,0,2,0,True
1,1,19,1,65076,60,3,0,False
1,5,28,0,42879,0,2,2,False
3,2,8,4,67881,0,3,5,True
2,2,75,0,63389,0,3,2,True
1,1,3,2,12984,0,3,0,False
1,1,109,0,45282,0,3,2,False
1,1,8,0,85496,29,7,10,True
1,1,17,0,19023,35,3,2,False
2,1,15,0,18889,15,4,2,False
1,1,16,0,18121,25,4,3,False
3,1,66,0,80277,39,4,0,False
1,2,3,1,10149,0,2,0,False
1,1,63,0,49501,0,1,0,False
2,1,45,0,68149,826,2,0,False
1,4,33,28,53612,49,2,1,True
2,2,71,0,19218,0,2,1,False
1,1,1,1,79934,0,2,0,True
1,2,139,0,9511,126,3,5,False
2,1,14,161,71750,0,3,0,False
3,1,17,0,4696,161,3,2,True
3,1,79,0,20602,99,5,3,False
2,1,77,0,33802,73,4,3,False
1,1,77,0,85286,26,2,0,True
5,1,526,0,9623,169,4,4,True
1,6,865,0,29116,0,5,0,True
1,1,19,0,64021,0,3,1,False
1,1,6,8,29829,170,3,3,False
2,1,2,6,61685,0,5,3,False
2,1,20,0,64771,0,4,1,False
1,1,4,0,5851,0,2,0,False
2,1,6,0,5786,0,3,0,False
1,1,36,0,26901,58,3,1,True
1,1,75,0,15283,81,2,0,False
1,1,2,0,45036,35,3,1,False
1,1,2,0,44473,41,3,1,False
1,1,9,0,37206,0,3,1,False
1,1,12,0,65960,0,3,1,False
2,7,218,0,8282,0,3,1,False
3,10,53,50,66325,272,2,1,True
2,1,5,7,27989,81,3,1,True
1,3,54,93,82256,480,3,1,True
2,1,48,8,18752,99,3,2,False
2,5,37,16,11014,73,2,4,False
1,3,115,2,81861,70,2,0,True
1,2,4,8,7226,34,2,0,True
1,1,1,1,17137,82,2,0,True
1,1,9,11,52127,81,2,0,True
1,1,0,22,27545,197,2,0,True
2,1,21,0,69932,57,4,1,False
1,1,28,0,17172,25,2,0,True
1,1,20,0,54699,0,2,0,True
1,1,28,0,15321,219,2,0,True
1,1,1,1,70448,199,2,0,True
1,1,8,0,58626,47,2,0,True
1,1,6,0,5896,57,2,0,True
1,1,8,0,52442,149,3,3,False
2,1,50,0,54522,138,3,0,True
1,1,16,0,21441,0,2,0,True
1,4,145,0,38532,463,2,1,False
1,1,2,14,82781,0,2,0,True
2,1,6,0,24399,55,2,1,False
1,1,10,0,84277,0,2,0,True
3,4,235,0,13464,155,3,6,False
1,1,75,0,21651,56,2,4,True
1,2,11,8,31407,0,2,0,True
1,1,7,6,4884,49,2,0,True
1,3,77,9,17263,46,3,0,True
1,1,52,0,79097,73,2,1,True
1,4,6,6,78202,89,2,0,True
1,1,6,6,50014,68,2,0,True
1,1,0,0,60722,26,2,0,True
1,1,17,14,78109,103,3,2,False
1,1,167,0,9155,57,2,0,True
2,1,39,9,72002,0,2,1,True
1,1,3,3,29109,0,2,0,True
1,1,47,0,66998,0,2,0,True
1,1,90,0,15762,51,2,1,True
1,1,9,4,43248,13,2,0,True
1,2,4,8,35986,10,2,0,False
2,1,22,4,78406,0,2,1,False
2,1,39,0,17243,0,3,2,False
1,1,29,0,3747,0,2,0,True
1,11,1,1,80418,0,2,2,False
1,25,0,0,68071,113,2,0,False
2,1,51,0,71135,62,2,1,True
1,1,1,1,66656,0,2,0,True
1,1,182,0,30776,394,3,0,True
1,1,4,4,30764,51,2,0,True
2,1,7,6,4699,52,2,0,True
2,1,2,0,49497,37,3,0,True
1,1,91,0,33009,0,2,0,True
1,1,92,0,27491,0,3,3,False
1,1,21,0,38320,52,2,0,True
1,1,1,1,40928,51,2,0,True
1,1,27,0,29776,0,2,0,True
1,1,10,10,82680,0,2,0,True
1,1,40,1,7883,84,2,0,True
1,1,86,0,82558,102,2,0,True
1,1,16,0,68670,65,2,0,True
1,1,12,8,84776,96,2,0,True
1,1,0,0,55199,0,3,1,True
3,1,14,4,57083,79,3,1,False
3,1,68,0,84645,115,3,2,False
1,1,22,0,31005,295,3,2,False
1,36,13,0,32530,182,2,0,True
1,3,7,7,64062,2337,2,0,True
1,1,8,8,8942,79,2,0,True
1,2,159,0,74824,206,2,0,True
2,1,36,0,12997,179,4,3,False
1,1,33,0,62049,0,2,1,True
1,1,13,0,23126,96,2,0,True
2,5,544,29,22433,68,3,2,False
1,1,72,0,74983,0,3,6,True
1,14,120,48,47903,445,2,0,True
1,1,93,0,78732,0,2,0,True
1,1,12,12,8143,65,2,0,True
3,1,25,0,71635,58,5,2,True
1,1,2,2,14963,114,2,0,True
1,3,160,24,66912,332,2,0,True
2,1,48,7,83940,460,3,1,True
4,1,129,0,32475,108,3,1,True
2,1,87,0,10518,79,3,0,True
2,1,27,0,12619,277,3,3,False
1,1,7,7,22926,60,2,0,False
2,2,55,0,16822,190,2,1,False
1,1,6,11,68360,0,2,0,True
1,2,55,44,18795,627,2,1,True
1,1,1,1,16311,0,2,0,True
3,1,71,0,4726,69,5,4,False
1,1,33,0,76960,42,3,0,True
1,1,1,1,76109,0,2,0,True
3,1,35,0,47161,88,3,0,True
1,2,43,74,53472,98,2,0,True
1,1,27,37,11726,39,2,0,True
1,1,66,0,28971,107,3,1,False
1,1,1,1,30464,19,2,0,True
3,1,13,25,35736,0,3,0,True
3,1,24,0,36396,95,3,1,False
1,1,10,2,13108,107,2,0,True
1,1,50,0,46643,260,2,0,True
1,1,33,0,84114,95,3,0,True
1,1,2,1,6012,0,2,0,True
1,1,50,0,43972,37,3,2,False
1,1,66,0,72918,232,2,0,True
1,1,7,6,79993,36,2,0,False
1,1,30,0,86071,0,12,6,True
2,1,5,1,62028,505,2,1,True
2,1,33,34,7920,60,3,1,True
1,1,908,0,61021,67,3,2,False
1,1,3,2,73507,36,2,0,True
2,2,54,0,38848,0,3,3,False
1,1,11,0,58625,61,2,0,False
1,1,1,1,64618,0,2,0,True
1,1,16,9,28933,119,2,1,True
1,3,47,0,36935,0,2,0,False
1,3,128,11,17125,52,2,0,True
2,1,12,0,77015,66,2,0,False
1,1,7,2,62036,237,2,1,True
4,3,67,0,29255,0,3,1,False
1,1,62,0,60478,451,2,0,True
1,1,0,3,40172,129,3,1,True
3,1,79,0,47244,236,3,2,False
1,1,28,0,27846,32,3,1,True
1,3,8,0,19608,111,2,3,False
1,6,164,8,41425,488,2,0,True
6,1,32,0,25645,0,4,5,True
1,1,195,0,66167,36,5,6,False
6,9,630,0,50313,97,3,7,False
1,2,4,37,82512,120,3,8,True
1,2,444,0,43753,313,3,7,True
1,9,104,0,74846,402,2,1,False
1,9,8,7,37152,160,2,0,True
1,1,78,24,68576,492,2,0,True
1,7,0,0,82950,14,2,0,True
3,1,11,4,52911,281,2,0,False
1,1,5,5,35411,31,2,0,True
1,1,1,1,24141,0,11,0,True
1,1,0,1,37099,314,2,0,True
2,1,162,0,71901,208,2,1,True
1,1,2,3,15701,62,2,0,True
1,1,2,2,27787,255,2,0,True
1,1,6,3,25082,121,2,1,False
1,2,3,3,30958,0,2,2,True
1,1,3,2,23686,16,3,1,False
2,3,120,0,73433,267,3,3,False
2,1,2,2,73228,0,3,0,True
1,1,6,1,64689,43,2,0,True
1,1,0,1,53182,239,3,1,True
1,1,1,1,12440,138,2,0,True
1,1,0,1,50053,101,2,0,True
1,1,1,1,63962,65,2,1,False
2,12,154,87,21121,75,3,0,True
2,3,217,34,86352,218,2,1,True
2,2,13,11,46570,0,3,0,True
1,1,34,0,23993,0,2,0,True
6,1,34,0,71911,45,3,5,True
1,1,60,0,40220,61,2,1,False
1,1,61,0,80266,52,3,0,True
1,3,111,0,74477,87,2,0,True
3,1,48,0,12441,70,5,5,False
3,1,72,0,6438,75,2,0,True
2,1,0,0,33474,108,3,0,True
1,1,85,0,76919,69,2,2,False
4,2,188,0,81184,82,2,2,True
1,1,28,0,76589,58,2,0,True
2,1,28,0,59704,0,2,1,True
1,3,104,0,68886,128,2,0,True
1,1,1,3,57282,116,2,0,True
2,3,129,77,14591,128,3,2,True
1,1,665,0,10165,56,2,0,True
1,3,54,1,83958,42,2,0,True
1,1,0,0,21167,43,2,1,False
2,13,314,157,19210,134,2,5,True
2,1,42,0,51908,0,12,1,True
1,1,45,0,51112,0,11,1,True
14,11,56,365,21220,191,4,14,True
11,1,1,1,7232,48,4,2,True
2,1,42,24,39559,85,4,0,True
1,1,22,5,23804,72,2,0,True
2,2,80,0,28731,53,2,1,True
1,1,24,23,14441,341,3,1,True
1,2,2,2,83642,55,2,3,True
1,1,4,2,24695,84,2,0,True
1,1,43,0,50910,100,3,5,True
7,1,28,21,35647,44,3,0,True
1,3,31,3,73191,302,2,0,True
2,1,9,10,11373,171,4,1,True
6,3,122,8,41561,58,3,0,True
1,23,0,0,59910,695,2,5,True
1,1,57,58,50257,74,2,4,True
9,1,26,15,48588,65,2,2,True
1,1,15,8,38202,232,2,3,True
1,1,18,25,7827,135,2,1,True
1,1,19,43,18600,70,3,2,False
5,1,22,2,42505,54,3,1,True
1,1,34,0,6794,63,2,0,True
2,1,27,0,37679,37,2,0,True
4,2,4,2,25912,43,4,2,True
1,1,12,0,37879,100,3,1,False
1,1,518,0,84054,234,3,2,False
3,3,73,56,5727,188,3,2,True
8,100,2651,1468,79441,0,3,5,True
1,1,41,0,4160,61,2,6,True
1,5,15,134,52812,618,3,1,True
1,1,10,6,53291,74,2,0,False
2,9,148,135,69434,33,3,1,True
2,1,13,4,45964,41,2,1,True
1,5,35,29,74874,10,3,2,True
4,1,99,0,25701,72,2,0,True
4,1,58,57,54554,32,3,4,True
7,1,41,26,46333,31,4,0,True
1,1,3,2,5912,315,4,9,False
1,2,15,13,42265,0,2,0,True
1,1,176,0,57037,537,2,1,True
2,1,0,1,13443,0,2,0,True
2,53,2191,1144,80280,560,10,3,False
4,8,125,11,59239,0,2,1,True
1,5,212,221,42372,24,3,0,True
3,9,36,41,3761,174,2,3,True
1,1,3,2,18159,0,2,0,True
10,1,88,0,10982,146,2,5,True
1,3,56,55,40233,217,2,3,False
1,1,14,13,75906,98,2,0,True
1,1,42,0,66026,49,2,0,True
1,1,2,2,21638,548,2,0,True
13,2,82,0,63964,0,2,5,True
18,4,800,665,8216,67,2,3,True
1,1,31,24,23952,0,3,4,False
5,1,9,5,65898,71,2,13,True
2,1,39,9,7683,131,2,6,True
2,2,5,0,67155,42,2,0,False
7,1,45,14,53746,0,2,8,True
3,3,48,71,24009,62,2,0,True
2,2,246,120,37317,0,3,0,False
2,5,6308,11,12045,51,2,2,False
1,4,29,0,57564,266,2,0,True
1,1,27,1,18692,403,2,0,True
1,3,3,4,77234,0,2,0,True
4,1,58,0,22499,82,2,1,True
5,1,46,13,84203,154,3,14,True
5,1,157,0,17327,2466,2,3,True
1,1,7,0,5999,0,3,0,True
1,1,17,0,5228,217,2,0,True
1,3,8,2,15904,0,2,0,True
1,1,13,0,24612,28,3,2,True
1,1,154,133,14973,69,2,0,True
1,13,133,133,9641,29,2,1,True
1,0,0,0,13793,60,2,0,True
3,1,7,20,12533,121,3,0,True
18,5,63,58,77437,38,2,8,True
1,1,32,32,8260,0,2,0,True
5,4,108,2,37779,183,2,3,False
1,9,1180,49,16387,0,2,3,False
1,2,0,0,5232,12,3,0,True
2,2,0,0,13753,11,3,0,True
1,8,2,2,78339,177,2,0,True
1,1,11,10,30849,122,2,4,False
1,2,0,67,9245,182,2,0,True
5,1,130,0,79994,190,2,1,True
1,1,50,53,6942,0,2,0,True
1,1,8,0,66091,47,2,1,True
1,1,25,9,81620,0,2,0,True
12,1,151,0,19688,146,2,6,True
1,1,420,10,26848,0,2,0,True
2,1,0,0,74938,104,3,0,True
6,2,26,0,8542,29,2,0,True
2,1,173,0,12507,0,2,3,True
5,1,431,0,9745,60,2,2,True
1,1,33,15,70998,99,4,1,True
